Time(s),Control_Sequence,Temperature(℃),SOH_Loss,Target_Power
2.160000000000000000e+02,3.704375582532541400e-01,2.521156533177273218e+01,0.000000000000000000e+00,-1.457558121508647309e+04
2.170000000000000000e+02,3.759234308246943157e-01,2.522336687411815603e+01,0.000000000000000000e+00,-1.455019543978547699e+04
2.180000000000000000e+02,3.818541107857312822e-01,2.520523835276956248e+01,0.000000000000000000e+00,-1.452492008972048279e+04
2.190000000000000000e+02,3.876428813870558265e-01,2.521082212431445768e+01,0.000000000000000000e+00,-1.450039565866248449e+04
2.200000000000000000e+02,3.930379621087195519e-01,2.522447366719227446e+01,0.000000000000000000e+00,-1.447699962753468208e+04
2.210000000000000000e+02,7.498398024827807262e+01,2.522556462197867333e+01,0.000000000000000000e+00,-1.445360255604276426e+04
2.220000000000000000e+02,1.503247596941421591e+02,2.524097186129301562e+01,0.000000000000000000e+00,-1.443015586662592068e+04
2.230000000000000000e+02,2.271687854454941657e+02,2.523956713592919243e+01,0.000000000000000000e+00,-1.440692924630215384e+04
2.240000000000000000e+02,3.062844982155262983e+02,2.523129591527163740e+01,0.000000000000000000e+00,-1.438469185753292368e+04
2.250000000000000000e+02,3.884630553628049370e+02,2.522733044741944042e+01,0.000000000000000000e+00,-1.436301738064332676e+04
